,Model,Image,y_label,Attractive,GenderSelf,LL,LL_F,LL_M,dist_centre_F,dist_centre_H,dist_centre
49,AM1585,AM1585.jpg,M,3.983333333333333,M,-288.54969876577655,,-287.3681774429182,445.6607666015625,446.085205078125,109.86373138427734
50,AM1586,AM1586.jpg,M,3.466666666666667,M,-333.47839811262054,,-329.76294852959563,872.6856689453125,128.89161682128906,449.8487854003906
51,AM1587,AM1587.jpg,M,4.5,M,-318.86531649098663,,-314.6854831578854,982.1880493164062,159.4347381591797,555.2689819335938
52,AM1588,AM1588.jpg,M,3.9166666666666665,M,-298.9827265808195,,-292.41511004654,730.8129272460938,149.2563018798828,302.4065856933594
53,AM1589,AM1589.jpg,M,2.6666666666666665,M,-307.46173360216346,,-299.60304909718457,1176.26220703125,319.8067626953125,745.7894287109375
54,AM159,AM159.jpg,M,2.1333333333333333,M,-291.36269856407654,,-279.4550067553735,614.2545776367188,266.19366455078125,193.26446533203125
55,AM1590,AM1590.jpg,M,3.9166666666666665,M,-299.89948955885274,,-290.011588605665,1103.891845703125,247.4176788330078,673.1742553710938
56,AM1591,AM1591.jpg,M,4.35,M,-299.5957481814902,,-295.41715781408277,763.81005859375,126.03266906738281,336.0242614746094
57,AM1592,AM1592.jpg,M,3.8,M,-343.6058707241665,,-355.44615006012805,666.0833740234375,262.3858642578125,263.67401123046875
58,AM1593,AM1593.jpg,M,3.433333333333333,M,-306.77556456558676,,-303.7759683261443,1019.3804321289062,242.12994384765625,601.7881469726562
59,AM1594,AM1594.jpg,M,3.5,M,-296.1185747275607,,-287.13470499710365,783.9384765625,101.7144775390625,354.57012939453125
60,AM1595,AM1595.jpg,M,3.933333333333333,M,-291.69805741197206,,-281.9724945741166,800.38525390625,100.52082824707031,372.3274841308594
61,AM1596,AM1596.jpg,M,3.933333333333333,M,-307.35544800890636,,-300.76408626065086,715.935546875,187.6307373046875,295.21478271484375
62,AF473,AF473.jpg,F,2.65,F,-275.4619568527724,-276.49893580313875,,536.6524047851562,341.4112854003906,124.6837158203125
63,AF474,AF474.jpg,F,2.183333333333333,F,-309.4676177209182,-308.62879113988544,,219.34580993652344,691.1683959960938,276.0080871582031
64,AF475,AF475.jpg,F,1.85,F,-301.6777218043339,-299.80666895741956,,96.94551086425781,842.1034545898438,415.3741149902344
65,AF476,AF476.jpg,F,3.966666666666667,F,-303.4687948050685,-299.0809337913609,,184.1019287109375,1006.63037109375,580.4019775390625
66,AF477,AF477.jpg,F,3.25,F,-288.87347602436546,-287.5474046010413,,240.407958984375,1086.5223388671875,657.5946655273438
67,AF478,AF478.jpg,F,2.933333333333333,F,-298.27934403597067,-294.46605554431505,,308.9509582519531,1153.2554931640625,725.2529296875
68,AF479,AF479.jpg,F,2.55,F,-307.3987680740904,-306.3187254863906,,118.5303726196289,850.8063354492188,426.88140869140625
69,AF48,AF48.jpg,F,2.3,F,-284.2491072139651,-283.627970790449,,169.11219787597656,738.2271728515625,316.3170166015625
70,AF480,AF480.jpg,F,3.1166666666666667,F,-346.18281553279496,-337.2597939459385,,230.1451416015625,770.20849609375,369.2712097167969
71,AF481,AF481.jpg,F,2.283333333333333,F,-293.4883978318799,-289.9993915664428,,109.56653594970703,861.1099853515625,435.91845703125
72,AF482,AF482.jpg,F,2.7333333333333334,F,-284.8245177471026,-282.95838447464166,,229.98948669433594,1055.284912109375,629.7047119140625
73,AF483,AF483.jpg,F,2.7666666666666666,F,-288.9017679520031,-285.05777804031186,,119.40416717529297,903.9921264648438,478.5361633300781
74,AF484,AF484.jpg,F,3.6166666666666663,F,-301.5618908567889,-298.3531261859748,,200.83580017089844,995.2284545898438,573.3015747070312
75,AF485,AF485.jpg,F,2.55,F,-289.4492625380381,-287.410024763078,,144.2423553466797,875.2693481445312,454.6629943847656
76,AF486,AF486.jpg,F,2.4166666666666665,F,-286.457314876801,-285.7817989977241,,101.35150909423828,878.4137573242188,451.8946228027344
77,AF487,AF487.jpg,F,2.583333333333333,F,-314.88847523320334,-309.45570075775805,,149.29103088378906,793.9393310546875,373.6054382324219
78,AF488,AF488.jpg,F,3.3,F,-296.51413417502755,-294.86441600514434,,248.25340270996094,654.9041137695312,241.93360900878906
79,AF489,AF489.jpg,F,2.3,F,-309.1835455568078,-304.83889385309783,,153.822021484375,986.2716064453125,558.08935546875
80,AF49,AF49.jpg,F,2.1333333333333333,F,-290.6539216683581,-287.9762714726251,,286.1286926269531,603.8724975585938,191.1363067626953
81,AF490,AF490.jpg,F,2.3,F,-290.737460475678,-289.334854523191,,88.06497955322266,822.3844604492188,394.08514404296875
82,AM86,AM86.jpg,M,3.2666666666666666,M,-299.9700835523662,,-290.75115534939624,690.25634765625,197.97988891601562,266.6312255859375
83,AM860,AM860.jpg,M,2.833333333333333,M,-277.33603343305265,,-269.0574598942714,653.8780517578125,219.1895294189453,225.9813232421875
84,AM861,AM861.jpg,M,2.6,M,-300.20997841131265,,-294.92510710637987,661.33935546875,225.7020263671875,239.63064575195312
85,AM862,AM862.jpg,M,2.4833333333333334,M,-314.91754971721537,,-304.88974386144565,516.3970947265625,367.4422607421875,118.77371978759766
86,AM863,AM863.jpg,M,3.533333333333333,M,-297.06278311929077,,-291.30311458244444,287.1890869140625,601.2672119140625,187.7957000732422
87,AM864,AM864.jpg,M,2.85,M,-279.83152186814607,,-269.81591418439376,844.1334228515625,94.1189193725586,417.1055908203125
88,AM865,AM865.jpg,M,2.716666666666667,M,-276.8447568032559,,-266.4794995182487,911.8026733398438,81.53258514404297,481.95758056640625
89,AM866,AM866.jpg,M,2.95,M,-287.96628376948473,,-275.40186775419585,997.6429443359375,148.23838806152344,567.362548828125
90,AM867,AM867.jpg,M,3.5166666666666666,M,-293.2938250793281,,-286.9359557440848,605.658935546875,270.8016357421875,182.6072540283203
91,AM868,AM868.jpg,M,1.8166666666666669,M,-328.44313699114633,,-320.81733377320234,562.50634765625,358.2415466308594,188.79214477539062
92,AM869,AM869.jpg,M,2.15,M,-296.2173223687678,,-288.0112378571761,552.4140014648438,346.08770751953125,160.4251708984375
93,AM87,AM87.jpg,M,3.633333333333333,M,-327.95172671638505,,-324.8511627300306,662.877197265625,261.4765625,259.14349365234375
94,AM870,AM870.jpg,M,1.6,M,-296.07858592391045,,-287.9056418262824,525.3116455078125,356.9078369140625,122.20897674560547
95,AM871,AM871.jpg,M,2.3,M,-293.29970209555773,,-285.66983637372334,877.7653198242188,121.804931640625,453.7856750488281
96,AM872,AM872.jpg,M,2.1,M,-328.3071239830135,,-324.3870452986728,1036.5042724609375,197.03787231445312,608.1527099609375
97,AM873,AM873.jpg,M,2.35,M,-299.38189421542637,,-289.73308573901147,825.7499389648438,104.23049926757812,399.5381774902344
98,AM874,AM874.jpg,M,2.3,M,-283.9969604544796,,-271.37600393149506,733.4559326171875,144.90103149414062,304.53936767578125
99,AM875,AM875.jpg,M,2.9166666666666665,M,-288.0809838068003,,-277.3210056412239,588.315673828125,302.46490478515625,179.07386779785156
100,AM876,AM876.jpg,M,2.65,M,-295.052232745561,,-289.5061274037682,458.65570068359375,454.874267578125,148.00367736816406
101,CF667,CF667.jpg,F,3.95,F,-391.25681158179964,-385.59027210600703,,288.5074157714844,932.1776123046875,537.9248046875
102,CF668,CF668.jpg,F,4.6,F,-431.48760213535047,-415.3856541457034,,649.52197265625,1469.1429443359375,1050.4271240234375
103,CF669,CF669.jpg,F,4.15,F,-409.23205560506904,-404.1777962264041,,633.8968505859375,1473.537109375,1048.7305908203125
104,CF67,CF67.jpg,F,2.716666666666667,F,-357.16461486366927,-351.39741604319096,,566.2786254882812,437.03118896484375,262.8709411621094
105,CF670,CF670.jpg,F,4.516666666666667,F,-448.26992182389097,-432.89827638074337,,173.61248779296875,923.022705078125,504.30487060546875
106,CF671,CF671.jpg,F,3.8,F,-386.69357770506286,-385.1303624860224,,292.4953308105469,1113.8013916015625,690.1600341796875
107,CF672,CF672.jpg,F,3.25,F,-412.0019099858846,-395.54236300407405,,283.98931884765625,1079.8587646484375,660.7872314453125
108,CF673,CF673.jpg,F,4.183333333333334,F,-355.29160795310776,-348.24187883236067,,226.50778198242188,1024.40869140625,603.0147094726562
109,CF674,CF674.jpg,F,3.966666666666667,F,-357.88256109955023,-355.28924516987536,,210.9304962158203,719.1611328125,306.7727355957031
110,CF675,CF675.jpg,F,3.95,F,-376.4876563766858,-369.5204970057969,,424.1044006347656,1198.6463623046875,788.4010620117188
111,CF676,CF676.jpg,F,3.4833333333333334,F,-606.9236474762988,-585.9038703636311,,639.0181884765625,1452.2413330078125,1035.3463134765625
112,CF677,CF677.jpg,F,3.8666666666666663,F,-368.4226140738581,-355.53864980115213,,272.28228759765625,1103.9332275390625,677.9899291992188
113,CF678,CF678.jpg,F,3.9,F,-392.9299978767778,-386.85954831251354,,208.3288116455078,915.4305419921875,503.9586181640625
114,CF679,CF679.jpg,F,3.933333333333333,F,-356.1018214842053,-362.32956071813254,,224.77227783203125,698.4094848632812,287.0827331542969
115,CF68,CF68.jpg,F,3.6,F,-313.9133649584062,-313.091570205421,,225.95089721679688,696.4442749023438,285.1517333984375
116,CF680,CF680.jpg,F,3.9166666666666665,F,-386.6752729770885,-386.27552830941835,,192.42869567871094,969.9424438476562,549.7052612304688
117,CF681,CF681.jpg,F,3.683333333333333,F,-370.2974230513695,-365.20058554136233,,521.8329467773438,1370.925537109375,942.9425048828125
118,CF682,CF682.jpg,F,4.283333333333333,F,-355.4115824150771,-353.63611222697,,242.724609375,980.106689453125,568.3568725585938
119,CF683,CF683.jpg,F,4.183333333333334,F,-363.8224861408937,-354.0507350713072,,250.05047607421875,840.5297241210938,444.71905517578125
120,CF684,CF684.jpg,F,3.566666666666667,F,-413.9469523065271,-400.60962528690766,,397.6736145019531,1207.8074951171875,788.5042114257812
121,CF685,CF685.jpg,F,3.466666666666667,F,-444.9553174679555,-455.79617990581824,,502.8595886230469,1263.618408203125,859.1082763671875
122,CF686,CF686.jpg,F,4.116666666666666,F,-348.16743828022874,-349.0223228229732,,311.24359130859375,634.5939331054688,251.1141357421875
123,CF687,CF687.jpg,F,4.166666666666667,F,-372.3451137112762,-364.44035145747364,,232.20730590820312,942.8575439453125,533.58935546875
124,CF688,CF688.jpg,F,3.6,F,-390.7767656104303,-387.73362676422045,,405.46649169921875,1225.00830078125,803.611572265625
125,CF689,CF689.jpg,F,4.483333333333333,F,-424.29058285561246,-412.90121922653555,,367.85235595703125,1111.9853515625,706.5272216796875
126,CF69,CF69.jpg,F,3.0,F,-467.9068791320663,-454.88291498055446,,369.34832763671875,1158.1572265625,743.0615844726562
127,CF690,CF690.jpg,F,3.716666666666667,F,-380.4306251471392,-380.447415969663,,227.1326446533203,736.4915771484375,332.0720520019531
128,CF691,CF691.jpg,F,3.45,F,-396.1247687292381,-395.00260600685704,,553.3090209960938,1390.859619140625,966.2235717773438
129,CF692,CF692.jpg,F,4.316666666666666,F,-384.8493090037957,-380.4055504376921,,220.85484313964844,836.28173828125,432.8271179199219
130,CF693,CF693.jpg,F,3.983333333333333,F,-439.2762351879722,-427.58291398415054,,576.1519775390625,1404.6591796875,982.7393188476562
131,CF694,CF694.jpg,F,3.4833333333333334,F,-387.0687513936255,-384.73665496493544,,512.8392333984375,1364.711669921875,935.9424438476562
132,AF1026,AF1026.jpg,F,3.65,F,-280.4148871350599,-280.54787637948965,,233.63938903808594,644.7791748046875,220.07058715820312
133,AF1045,AF1045.jpg,F,3.816666666666667,F,-282.78565198571135,-283.64396030483385,,131.70333862304688,955.084228515625,527.2884521484375
134,AF1062,AF1062.jpg,F,4.183333333333334,F,-318.8532249299487,-317.10533590333955,,159.9335174560547,789.1033325195312,370.6732482910156
135,AF1098,AF1098.jpg,F,1.55,F,-292.989053100386,-299.6583066835166,,572.9237670898438,321.2975158691406,170.3060302734375
136,AF1125,AF1125.jpg,F,2.75,F,-292.8779193399585,-289.76493845869715,,112.69196319580078,812.6162109375,387.0265808105469
137,AF115,AF115.jpg,F,2.95,F,-317.1273434118546,-312.13167446574744,,227.2181396484375,755.5894775390625,352.90093994140625
138,AF1173,AF1173.jpg,F,2.216666666666667,F,-289.24297012810405,-288.6601676526017,,179.92880249023438,729.089599609375,308.6102294921875
139,AF1192,AF1192.jpg,F,2.9833333333333334,F,-284.0195990683617,-284.41067222683205,,92.89392852783203,819.8513793945312,391.9949951171875
140,AF121,AF121.jpg,F,2.3833333333333333,F,-295.8509644839107,-292.43990140084145,,85.3804702758789,842.7410278320312,414.7510681152344
141,AF1241,AF1241.jpg,F,3.933333333333333,F,-283.45121850377893,-285.26389092480866,,166.0744171142578,789.6412963867188,372.59136962890625
142,AF126,AF126.jpg,F,2.75,F,-330.6481866756711,-322.0668292942818,,96.19438171386719,917.378662109375,488.5547790527344
143,AF128,AF128.jpg,F,2.8666666666666667,F,-305.3696446938588,-306.1851143654193,,334.0970153808594,547.5808715820312,137.8408203125
144,AF1306,AF1306.jpg,F,2.033333333333333,F,-300.5621146266083,-300.3000440527486,,374.4478759765625,514.7886352539062,126.00220489501953
145,AF1329,AF1329.jpg,F,3.4166666666666665,F,-318.5929994677406,-319.3551558549081,,215.65028381347656,1030.454345703125,606.1665649414062
146,AF1354,AF1354.jpg,F,3.283333333333333,F,-340.1064267865442,-332.0230405313563,,271.6960754394531,1109.9757080078125,682.7882080078125
147,AF1381,AF1381.jpg,F,3.633333333333333,F,-312.11854953514455,-307.2292111417064,,341.0807189941406,1174.5733642578125,749.1638793945312
148,AF1413,AF1413.jpg,F,3.3666666666666667,F,-298.872760059946,-300.7317915266301,,222.90176391601562,679.2634887695312,262.3152770996094
149,AF144,AF144.jpg,F,2.0166666666666666,F,-299.75673710868875,-299.5684096215186,,122.25698852539062,777.9397583007812,351.1919860839844
150,AF1463,AF1463.jpg,F,2.933333333333333,F,-324.0319431769271,-319.5620718826674,,205.89353942871094,1039.1925048828125,611.90185546875
151,AF1483,AF1483.jpg,F,2.5166666666666666,F,-291.68675441545156,-290.6475714348898,,206.20928955078125,677.077880859375,252.47897338867188
152,AF1503,AF1503.jpg,F,2.9166666666666665,F,-329.7606418855919,-334.5892933677618,,129.4918975830078,823.4827270507812,400.8905944824219
153,AF1521,AF1521.jpg,F,3.65,F,-307.1055059169857,-305.2945376999793,,200.62850952148438,706.6962890625,288.2759094238281
154,AF1546,AF1546.jpg,F,3.966666666666667,F,-322.0939000445881,-311.22850734570824,,276.8845520019531,779.0535278320312,393.77911376953125
155,AF1570,AF1570.jpg,F,2.5,F,-319.3160718545071,-311.34407860568496,,300.32952880859375,906.8704223632812,519.204345703125
156,AF1603,AF1603.jpg,F,3.95,F,-291.66661820599984,-292.2159293957422,,94.79029846191406,934.1753540039062,504.08502197265625
157,AF995,AF995.jpg,F,3.0166666666666666,F,-289.7953362756401,-288.30107250820316,,120.75542449951172,794.3436279296875,368.8483581542969
158,AF996,AF996.jpg,F,3.3666666666666667,F,-293.2568059752075,-290.45096753478157,,172.13455200195312,999.0298461914062,571.937744140625
159,AF997,AF997.jpg,F,3.733333333333333,F,-298.60975760184965,-297.4172606749771,,197.87477111816406,709.5506591796875,290.81884765625
160,AF998,AF998.jpg,F,3.35,F,-462.7798548349673,-437.6932899408053,,613.8884887695312,1375.098388671875,973.2135620117188
161,AF999,AF999.jpg,F,3.5,F,-345.1563372853922,-349.02752527163113,,452.62139892578125,444.7582092285156,120.85232543945312
162,AM1,AM1.jpg,M,3.95,M,-311.70921348778336,,-298.6447086311465,682.5454711914062,226.63064575195312,268.10845947265625
163,AM10,AM10.jpg,M,1.1666666666666667,M,-351.92419918703956,,-362.4277360576351,183.79248046875,878.99072265625,465.2627868652344
164,AM100,AM100.jpg,M,2.0166666666666666,M,-299.1111744197842,,-290.7152641731628,608.7816162109375,263.71929931640625,182.6163330078125
165,AM1000,AM1000.jpg,M,2.7666666666666666,M,-337.807104070042,,-328.5034735289489,738.931884765625,231.3316192626953,336.2061767578125
166,AM1001,AM1001.jpg,M,2.3,M,-283.3670300248616,,-272.09143569077065,373.17669677734375,502.4844055175781,95.61902618408203
167,AM1002,AM1002.jpg,M,1.9166666666666667,M,-308.33410423205873,,-303.34975236365244,606.1256103515625,287.6182861328125,195.76402282714844
168,AM1003,AM1003.jpg,M,2.466666666666667,M,-307.84174932633124,,-304.08397134456555,812.4343872070312,109.17236328125,386.3307189941406
169,AM1004,AM1004.jpg,M,2.3,M,-321.68131773199633,,-314.02873768751596,985.3899536132812,155.09519958496094,557.4865112304688
170,AM1005,AM1005.jpg,M,2.45,M,-298.15466779205303,,-286.0448799959629,706.6307373046875,181.67076110839844,281.83843994140625
171,AM1006,AM1006.jpg,M,2.2333333333333334,M,-294.38155345387173,,-287.86440999894825,851.0859375,97.10264587402344,424.4471130371094
172,AM1007,AM1007.jpg,M,2.316666666666667,M,-299.5851086970879,,-292.28704107868094,937.7529907226562,96.6709976196289,507.57293701171875
173,AM1008,AM1008.jpg,M,2.4833333333333334,M,-310.72967210492953,,-307.18693084525216,1020.7009887695312,192.04977416992188,593.8215942382812
174,AM1009,AM1009.jpg,M,2.716666666666667,M,-297.34321028291976,,-287.4529407103858,1110.0858154296875,257.02783203125,680.0325317382812
175,AM101,AM101.jpg,M,3.4833333333333334,M,-289.63107205667205,,-281.2142323441486,533.3504638671875,343.2500915527344,120.03731536865234
176,AM1010,AM1010.jpg,M,2.25,M,-285.41447390545403,,-275.17127567822,713.4632568359375,181.7989501953125,290.3577575683594
177,AM1011,AM1011.jpg,M,2.75,M,-298.5427383104867,,-287.47516790267247,944.9710083007812,125.37635040283203,517.3123168945312
178,AM1012,AM1012.jpg,M,2.066666666666667,M,-349.93027934255974,,-340.9342193141755,548.0716552734375,340.6634216308594,146.57534790039062
179,AM1013,AM1013.jpg,M,2.7666666666666666,M,-296.1382177970176,,-286.9526239769504,649.8853149414062,232.08409118652344,226.65884399414062
180,AM1014,AM1014.jpg,M,1.8666666666666667,M,-355.5010688505495,,-353.67298329850996,1050.214599609375,206.7917938232422,621.3888549804688
181,AM1015,AM1015.jpg,M,2.333333333333333,M,-301.22388034791555,,-295.17131282099837,683.245361328125,214.5709991455078,264.0071105957031
182,AM1016,AM1016.jpg,M,1.8166666666666669,M,-330.26957872952494,,-339.2294732028368,561.11669921875,359.4786071777344,187.89808654785156
183,AM1017,AM1017.jpg,M,2.283333333333333,M,-308.6887135521296,,-301.4028414317422,755.3104858398438,156.6204833984375,332.83514404296875
184,AM1018,AM1018.jpg,M,2.8833333333333333,M,-305.76108439351367,,-307.37164217336374,858.9185180664062,100.16551971435547,432.6134033203125
185,AM1019,AM1019.jpg,M,2.7,M,-291.2397324461008,,-282.68498595336195,763.6138916015625,144.6919708251953,339.54119873046875
186,AM102,AM102.jpg,M,2.933333333333333,M,-317.03854889841006,,-308.2127813873367,1063.7518310546875,213.90113830566406,633.97802734375
187,AM1020,AM1020.jpg,M,3.95,M,-290.08447065580464,,-282.7119240035089,818.1786499023438,93.96293640136719,390.37152099609375
188,AM1021,AM1021.jpg,M,2.85,M,-299.1099378160402,,-291.98773990380744,689.8233642578125,188.39125061035156,262.5663146972656
189,AF177,AF177.jpg,F,1.7333333333333334,F,-311.6320376972825,-311.2654485740847,,234.89120483398438,686.0214233398438,275.98358154296875
190,AF1770,AF1770.jpg,F,4.116666666666666,F,-341.73000385379373,-343.3049279138673,,128.9835205078125,829.1069946289062,406.5647277832031
191,AF1771,AF1771.jpg,F,1.6666666666666667,F,-311.53177773006803,-306.0195436247249,,392.88037109375,486.42669677734375,93.54275512695312
192,AF1772,AF1772.jpg,F,3.5,F,-295.5739616959158,-290.42678807907225,,187.7972869873047,1035.5595703125,605.8819580078125
193,AF1773,AF1773.jpg,F,2.566666666666667,F,-308.40408159902154,-310.4413437279387,,324.5757751464844,1174.7391357421875,745.6192626953125
194,AF1774,AF1774.jpg,F,3.0166666666666666,F,-289.85949312957496,-288.50960333162607,,326.5934143066406,555.30712890625,144.15933227539062
195,AF1775,AF1775.jpg,F,3.933333333333333,F,-318.61098661438433,-310.2603247307942,,290.7578125,1130.6309814453125,703.3495483398438
196,AF1776,AF1776.jpg,F,3.2333333333333334,F,-342.3942146793143,-345.8269760112557,,255.7041778564453,1083.292236328125,657.8151245117188
197,AF1777,AF1777.jpg,F,3.683333333333333,F,-291.9381311089579,-292.3348520836971,,99.38236999511719,858.2599487304688,431.86895751953125
198,AF1778,AF1778.jpg,F,2.083333333333333,F,-303.75864207498984,-303.51270562950026,,357.1057434082031,551.407470703125,170.45419311523438
199,AF1779,AF1779.jpg,F,3.683333333333333,F,-315.6452268779032,-317.77398169791473,,378.11480712890625,516.848388671875,135.3469696044922
200,AF178,AF178.jpg,F,2.583333333333333,F,-294.6533727770042,-296.58864986562423,,247.20388793945312,660.9337768554688,249.4772491455078
201,AF1780,AF1780.jpg,F,3.683333333333333,F,-348.5441847118363,-335.0509379023695,,253.13833618164062,862.664794921875,466.263916015625
