,Model,Image,y_label,Attractive,GenderSelf,LL,LL_F,LL_M,dist_centre_F,dist_centre_H,dist_centre
22,AF1018,AF1018.jpg,AF1018,3.316666666666667,F,244.3698352976599,244.71057746633298,,0.7602385878562927,0.780275821685791,0.7431284785270691
23,AF1019,AF1019.jpg,AF1019,2.083333333333333,F,253.90885751806093,262.7322741217747,,0.66758793592453,0.8360371589660645,0.728806734085083
24,AF102,AF102.jpg,AF102,2.8,F,254.98033980298902,262.4369544710468,,0.660789430141449,0.7894390821456909,0.6991221904754639
25,AF1020,AF1020.jpg,AF1020,2.8666666666666667,F,227.75008169434386,227.54489817212033,,0.742046594619751,0.864005446434021,0.7793669104576111
26,AF1021,AF1021.jpg,AF1021,2.933333333333333,F,249.10683766273937,257.8574056227917,,0.6436204314231873,0.7998631000518799,0.6970348358154297
27,AF1022,AF1022.jpg,AF1022,3.7666666666666666,F,234.17023554779337,241.77398423037363,,0.7388466000556946,0.8431806564331055,0.7663336992263794
28,AF1023,AF1023.jpg,AF1023,3.4,F,246.77734591442848,256.7112569963029,,0.6592219471931458,0.831656813621521,0.7224657535552979
29,AF1024,AF1024.jpg,AF1024,3.3666666666666667,F,250.35446447996156,252.04821306580328,,0.6922092437744141,0.7351645827293396,0.6845828294754028
30,AF1025,AF1025.jpg,AF1025,1.8666666666666667,F,247.13606165887336,243.46902800163033,,0.7800456881523132,0.8223221898078918,0.7753618955612183
31,AM1569,AM1569.jpg,AM1569,3.466666666666667,M,232.8576083583693,,238.39727309871637,1.0338332653045654,0.7728180289268494,0.8898723721504211
32,AM157,AM157.jpg,AM157,3.6666666666666665,M,238.95270451256857,,247.85154546152086,0.9207969903945923,0.8066202998161316,0.8414838314056396
33,AM1570,AM1570.jpg,AM1570,4.133333333333334,M,241.28502289600294,,248.20304688068933,0.8969453573226929,0.7021969556808472,0.7795121073722839
34,AM1571,AM1571.jpg,AM1571,3.6666666666666665,M,235.68273958108006,,239.17357402831044,0.8977164626121521,0.7766612768173218,0.8144888877868652
35,AM1572,AM1572.jpg,AM1572,4.3,M,252.69465806299428,,252.68082990328313,0.7657098174095154,0.7047144174575806,0.707326352596283
36,AM1573,AM1573.jpg,AM1573,2.9166666666666665,M,227.626689322476,,230.5599114044975,0.872208833694458,0.7750824093818665,0.7997461557388306
37,AM1574,AM1574.jpg,AM1574,3.3833333333333333,M,235.2482602322681,,238.83004682401906,0.8570230007171631,0.7950590252876282,0.8013407588005066
38,AM1575,AM1575.jpg,AM1575,4.183333333333334,M,249.7715374496599,,256.37018822568996,0.7882822751998901,0.6890335083007812,0.7119842767715454
39,AM1576,AM1576.jpg,AM1576,4.316666666666666,M,254.94061867683138,,258.7364286521044,0.8652739524841309,0.6982911825180054,0.7596039772033691
40,AM1577,AM1577.jpg,AM1577,2.65,M,190.18891281975212,,197.55170385484053,0.9468545913696289,0.8882771134376526,0.895336925983429
41,AM1578,AM1578.jpg,AM1578,3.466666666666667,M,247.85519782002922,,256.86878084554553,0.8371903896331787,0.6920554637908936,0.740781843662262
42,AM1579,AM1579.jpg,AM1579,4.283333333333333,M,241.3434399564163,,248.07888873235655,0.8394467830657959,0.7060994505882263,0.7486435174942017
43,AM158,AM158.jpg,AM158,2.583333333333333,M,242.22408977996275,,235.45855897979007,0.7385590076446533,0.7902330756187439,0.7374363541603088
44,AM1580,AM1580.jpg,AM1580,4.05,M,235.8543743698856,,231.5002318915434,0.7321381568908691,0.7649617195129395,0.7207216620445251
45,AM1581,AM1581.jpg,AM1581,4.416666666666667,M,202.17499740974074,,192.28262061535457,0.9040383696556091,0.813946545124054,0.8359070420265198
46,AM1582,AM1582.jpg,AM1582,3.6666666666666665,M,242.31355885376774,,238.19236001033386,0.8111445307731628,0.7113450765609741,0.7354093790054321
47,AM1583,AM1583.jpg,AM1583,1.35,M,212.06951704294738,,216.99584924053323,0.8999953269958496,0.7953023314476013,0.8246769905090332
48,AM1584,AM1584.jpg,AM1584,2.333333333333333,M,243.247399291186,,245.47768922260875,0.8719138503074646,0.8051873445510864,0.8143240809440613
49,AM1585,AM1585.jpg,AM1585,3.983333333333333,M,254.03543668272584,,254.0938005310486,0.7354795932769775,0.667955756187439,0.6726001501083374
50,AM1586,AM1586.jpg,AM1586,3.466666666666667,M,210.0442094796229,,216.4662433978902,0.9438851475715637,0.8446924090385437,0.8723850250244141
51,AM1587,AM1587.jpg,AM1587,4.5,M,211.43917873613228,,215.09318282192862,0.9330530166625977,0.790957510471344,0.8407998085021973
52,AM1588,AM1588.jpg,AM1588,3.9166666666666665,M,238.20292173387543,,244.1797592875247,0.875493049621582,0.7274557948112488,0.7788988351821899
53,AM1589,AM1589.jpg,AM1589,2.6666666666666665,M,232.8874600373356,,241.69516404970216,1.0302863121032715,0.8579354882240295,0.9260750412940979
54,AM159,AM159.jpg,AM159,2.1333333333333333,M,251.85931933299568,,260.41328524365423,0.886782705783844,0.705441951751709,0.7751511931419373
55,AM1590,AM1590.jpg,AM1590,3.9166666666666665,M,242.60917509413605,,251.70866045053427,0.9436061978340149,0.7504845857620239,0.8280418515205383
56,AM1591,AM1591.jpg,AM1591,4.35,M,242.2124719135265,,251.32359191486037,0.8150591254234314,0.6534458994865417,0.7102815508842468
57,AM1592,AM1592.jpg,AM1592,3.8,M,216.91241593194093,,213.07592707132844,0.919008731842041,0.8288875222206116,0.8512691259384155
58,AM1593,AM1593.jpg,AM1593,3.433333333333333,M,174.53908551811497,,190.15262039018106,0.9837719798088074,0.8588966131210327,0.9008877873420715
59,AM1594,AM1594.jpg,AM1594,3.5,M,253.79720377184114,,259.11645740201493,0.8202097415924072,0.6968967914581299,0.7335175275802612
60,AM1595,AM1595.jpg,AM1595,3.933333333333333,M,253.3052122190025,,258.42356873913695,0.916006326675415,0.6577777862548828,0.771176278591156
61,AM1596,AM1596.jpg,AM1596,3.933333333333333,M,242.65557493281426,,242.3576715176099,0.8430348634719849,0.7946189641952515,0.7936667203903198
62,AF473,AF473.jpg,AF473,2.65,F,256.85788216628146,264.20139831130706,,0.6689236760139465,0.7736448645591736,0.6941441893577576
63,AF474,AF474.jpg,AF474,2.183333333333333,F,249.99969681876905,256.10119429122716,,0.6846638321876526,0.7085036039352417,0.6664940714836121
64,AF475,AF475.jpg,AF475,1.85,F,221.90646458569807,227.6046253138751,,0.8057312965393066,0.9727614521980286,0.8698145151138306
65,AF476,AF476.jpg,AF476,3.966666666666667,F,234.81266444630876,241.45022384852214,,0.7533864974975586,0.9206178188323975,0.8163378834724426
66,AF477,AF477.jpg,AF477,3.25,F,245.38942203482543,251.1274486539143,,0.7170447111129761,0.8664819002151489,0.7689703702926636
67,AF478,AF478.jpg,AF478,2.933333333333333,F,253.00770803576077,262.7025616843756,,0.6457226872444153,0.879258394241333,0.7442244291305542
68,AF479,AF479.jpg,AF479,2.55,F,244.6891671501175,249.52333303874684,,0.7351435422897339,0.8646859526634216,0.7764679193496704
69,AF48,AF48.jpg,AF48,2.3,F,240.57948764122608,245.49732321340642,,0.6959429383277893,0.8005109429359436,0.7220945954322815
70,AF480,AF480.jpg,AF480,3.1166666666666667,F,233.25342881972273,242.01464804159795,,0.7822957634925842,0.9526253938674927,0.8476935625076294
71,AF481,AF481.jpg,AF481,2.283333333333333,F,259.9417953000428,268.17947690725464,,0.6516250371932983,0.7317257523536682,0.6624667644500732
72,AF482,AF482.jpg,AF482,2.7333333333333334,F,261.6427023867115,269.48135304314553,,0.5993795394897461,0.6808895468711853,0.608503520488739
73,AF483,AF483.jpg,AF483,2.7666666666666666,F,256.2303190689056,267.1864573264339,,0.6755395531654358,0.8077951669692993,0.7164404392242432
74,AF484,AF484.jpg,AF484,3.6166666666666663,F,245.28753268300795,255.95901995895008,,0.6946718096733093,0.8821426033973694,0.767603874206543
75,AF485,AF485.jpg,AF485,2.55,F,259.6864931064578,268.10406803749424,,0.6657081246376038,0.7663204073905945,0.6885132789611816
76,AF486,AF486.jpg,AF486,2.4166666666666665,F,257.7330890711779,264.7247149366737,,0.638335645198822,0.8020718693733215,0.6958730220794678
77,AF487,AF487.jpg,AF487,2.583333333333333,F,188.2493701731503,198.65643555464612,,1.0377082824707031,1.0959008932113647,1.047741413116455
78,AF488,AF488.jpg,AF488,3.3,F,245.94751370897887,246.14042052586004,,0.7412140369415283,0.7613388895988464,0.7234368920326233
79,AF489,AF489.jpg,AF489,2.3,F,241.83369805939614,243.75021031043553,,0.7458675503730774,0.8713733553886414,0.7852696776390076
80,AF49,AF49.jpg,AF49,2.1333333333333333,F,241.00526051830872,249.01852761944605,,0.7037264704704285,0.7241124510765076,0.6845643520355225
81,AF490,AF490.jpg,AF490,2.3,F,260.535726025951,270.6207883701674,,0.6335816383361816,0.772216796875,0.6765468120574951
82,AM86,AM86.jpg,AM86,3.2666666666666666,M,236.02679036720804,,245.5666000550439,0.9419884085655212,0.8141162991523743,0.8566837906837463
83,AM860,AM860.jpg,AM860,2.833333333333333,M,258.2611776636512,,257.3166220259377,0.6765443086624146,0.7411506175994873,0.6799644827842712
84,AM861,AM861.jpg,AM861,2.6,M,201.8022632007361,,209.58668862076553,0.9107538461685181,0.813306450843811,0.8392338156700134
85,AM862,AM862.jpg,AM862,2.4833333333333334,M,231.308473168783,,238.29897974985562,0.8602490425109863,0.7184561491012573,0.7661247849464417
86,AM863,AM863.jpg,AM863,3.533333333333333,M,241.55955016672286,,240.5637784879143,0.8628305196762085,0.7606378793716431,0.7876335382461548
87,AM864,AM864.jpg,AM864,2.85,M,251.1039278128215,,256.6520812858439,0.8172918558120728,0.7269046902656555,0.7463387846946716
88,AM865,AM865.jpg,AM865,2.716666666666667,M,246.66283608991216,,254.1731249127224,0.8486509919166565,0.7431933283805847,0.7714375257492065
89,AM866,AM866.jpg,AM866,2.95,M,256.50652698042296,,264.90321520106505,0.8299145698547363,0.6446775197982788,0.7148615717887878
90,AM867,AM867.jpg,AM867,3.5166666666666666,M,247.96049904244592,,254.25152919614624,0.8923651576042175,0.7196430563926697,0.7848211526870728
91,AM868,AM868.jpg,AM868,1.8166666666666669,M,243.29533039018213,,249.21356060998596,0.8386576771736145,0.7542988061904907,0.7713624835014343
92,AM869,AM869.jpg,AM869,2.15,M,215.6374566073095,,214.17754726545974,0.9009327292442322,0.8510562777519226,0.8525443077087402
93,AM87,AM87.jpg,AM87,3.633333333333333,M,244.44877391769117,,249.16716178306763,0.9061660170555115,0.7243289351463318,0.7948195338249207
94,AM870,AM870.jpg,AM870,1.6,M,236.71021758973626,,243.1176250097143,0.9230368137359619,0.7394167184829712,0.8113017082214355
95,AM871,AM871.jpg,AM871,2.3,M,217.69519347263895,,225.4833126935337,0.9149786829948425,0.8021562099456787,0.8361600637435913
96,AM872,AM872.jpg,AM872,2.1,M,252.44455920163287,,256.2940543542838,0.8941400647163391,0.7092816233634949,0.781106173992157
97,AM873,AM873.jpg,AM873,2.35,M,236.4322488706634,,243.5790920753254,0.8674570918083191,0.7462151050567627,0.7832642197608948
98,AM874,AM874.jpg,AM874,2.3,M,246.13459739469124,,256.66998499309483,0.912083089351654,0.7176216244697571,0.7951613664627075
99,AM875,AM875.jpg,AM875,2.9166666666666665,M,240.63949509134378,,245.2623064997124,0.8479391932487488,0.731407105922699,0.7653900980949402
100,AM876,AM876.jpg,AM876,2.65,M,247.97133047226484,,248.73775400880052,0.8478865623474121,0.8007001280784607,0.7992869019508362
101,CF667,CF667.jpg,CF667,3.95,F,176.34816740334534,185.8924923653987,,1.1275676488876343,1.1936112642288208,1.1431981325149536
102,CF668,CF668.jpg,CF668,4.6,F,172.39282568593057,186.4376570904996,,1.0735641717910767,1.1547331809997559,1.0962746143341064
103,CF669,CF669.jpg,CF669,4.15,F,101.50572830623526,98.92856092458283,,1.158884048461914,1.1732072830200195,1.1482845544815063
104,CF67,CF67.jpg,CF67,2.716666666666667,F,208.52227526970418,213.09832368709837,,1.1201045513153076,1.0971770286560059,1.0899813175201416
105,CF670,CF670.jpg,CF670,4.516666666666667,F,144.38318659774566,137.05455268047524,,1.1181432008743286,1.1248928308486938,1.1030219793319702
106,CF671,CF671.jpg,CF671,3.8,F,154.79088801422398,154.24208353213686,,1.047088861465454,1.0583343505859375,1.0329941511154175
107,CF672,CF672.jpg,CF672,3.25,F,154.9246039411981,150.82830168225902,,1.0614209175109863,1.1672083139419556,1.0969678163528442
108,CF673,CF673.jpg,CF673,4.183333333333334,F,172.20415356592287,177.45137529884852,,1.0623079538345337,1.1084023714065552,1.066475749015808
109,CF674,CF674.jpg,CF674,3.966666666666667,F,189.31905668599288,176.34591828128708,,1.0086768865585327,1.0370006561279297,1.0026181936264038
110,CF675,CF675.jpg,CF675,3.95,F,185.9509499364512,199.4617411977816,,1.0536079406738281,1.1700652837753296,1.0947213172912598
111,CF676,CF676.jpg,CF676,3.4833333333333334,F,108.19996220925853,98.94083765562794,,1.1302506923675537,1.112745761871338,1.1030313968658447
112,CF677,CF677.jpg,CF677,3.8666666666666663,F,181.08774831093166,184.8749761056504,,0.990526556968689,1.1032540798187256,1.0285910367965698
113,CF678,CF678.jpg,CF678,3.9,F,167.02427573722701,173.0231776557381,,1.07241952419281,1.1464769840240479,1.091370701789856
114,CF679,CF679.jpg,CF679,3.933333333333333,F,171.34621567399958,169.97161670861797,,1.0074982643127441,1.0860806703567505,1.0276942253112793
115,CF68,CF68.jpg,CF68,3.6,F,194.5279638182867,200.80034283825137,,1.0970689058303833,1.1391628980636597,1.0997588634490967
116,CF680,CF680.jpg,CF680,3.9166666666666665,F,138.61957657955975,135.4656006368831,,1.0635627508163452,1.1181048154830933,1.0721499919891357
117,CF681,CF681.jpg,CF681,3.683333333333333,F,165.67501956251652,171.09141135596272,,0.9190669655799866,1.0457665920257568,0.963327169418335
118,CF682,CF682.jpg,CF682,4.283333333333333,F,162.26184463937523,175.73040327767785,,1.1247531175613403,1.1848423480987549,1.1372352838516235
119,CF683,CF683.jpg,CF683,4.183333333333334,F,181.81583207320105,196.50096815972447,,1.0557173490524292,1.1723655462265015,1.0969655513763428
120,CF684,CF684.jpg,CF684,3.566666666666667,F,162.17175532965595,169.14241595696782,,1.0419930219650269,1.1167384386062622,1.0607876777648926
121,CF685,CF685.jpg,CF685,3.466666666666667,F,156.64400290020768,168.76232797267585,,1.175142526626587,1.1295230388641357,1.134563684463501
122,CF686,CF686.jpg,CF686,4.116666666666666,F,174.76809432048074,178.61656676823767,,1.1150398254394531,1.1437913179397583,1.1111390590667725
123,CF687,CF687.jpg,CF687,4.166666666666667,F,220.2877683578859,229.7011249829955,,0.855933666229248,1.0012294054031372,0.909057080745697
124,CF688,CF688.jpg,CF688,3.6,F,129.9104280118788,134.43854033131282,,1.0899521112442017,1.1141655445098877,1.0832929611206055
125,CF689,CF689.jpg,CF689,4.483333333333333,F,113.96353767770142,102.98879310530032,,1.2088704109191895,1.194804310798645,1.1846121549606323
126,CF69,CF69.jpg,CF69,3.0,F,129.82279490439282,133.02065857583165,,1.1414061784744263,1.1164501905441284,1.1106206178665161
127,CF690,CF690.jpg,CF690,3.716666666666667,F,217.03504271077938,221.92748003866737,,1.0449085235595703,1.134581446647644,1.0716333389282227
128,CF691,CF691.jpg,CF691,3.45,F,182.28841639057097,187.45897753884373,,1.0601791143417358,1.1516088247299194,1.0880876779556274
129,CF692,CF692.jpg,CF692,4.316666666666666,F,191.3340024973447,182.1438018350739,,1.049708604812622,1.1281218528747559,1.070568561553955
130,CF693,CF693.jpg,CF693,3.983333333333333,F,124.15920810041052,120.89802676081348,,1.151172399520874,1.1267424821853638,1.1208107471466064
131,CF694,CF694.jpg,CF694,3.4833333333333334,F,192.809432614699,202.6394181284644,,1.0417932271957397,1.1796417236328125,1.0942063331604004
132,AF1026,AF1026.jpg,AF1026,3.65,F,245.6728148367383,252.72732433003995,,0.7078793048858643,0.8044123649597168,0.73002028465271
133,AF1045,AF1045.jpg,AF1045,3.816666666666667,F,254.46257120747975,260.602384018284,,0.6638051867485046,0.7885162830352783,0.7000293731689453
134,AF1062,AF1062.jpg,AF1062,4.183333333333334,F,250.05406911872976,255.91530602678714,,0.7204181551933289,0.7992061972618103,0.73328697681427
135,AF1098,AF1098.jpg,AF1098,1.55,F,239.73868074029085,222.9834471554386,,0.8023425340652466,0.7135868072509766,0.731657862663269
136,AF1125,AF1125.jpg,AF1125,2.75,F,229.6410832619511,237.74605172225594,,0.7163978815078735,0.8951175808906555,0.7849039435386658
137,AF115,AF115.jpg,AF115,2.95,F,258.8926766315326,269.5616379411408,,0.6326952576637268,0.7761850953102112,0.6784000992774963
138,AF1173,AF1173.jpg,AF1173,2.216666666666667,F,243.91543524929622,242.46241561036982,,0.724979043006897,0.7833368182182312,0.7269450426101685
139,AF1192,AF1192.jpg,AF1192,2.9833333333333334,F,254.32083928836644,260.1137512625234,,0.6838723421096802,0.7345535159111023,0.6800504326820374
140,AF121,AF121.jpg,AF121,2.3833333333333333,F,250.2712954785154,252.75658349928284,,0.6861997842788696,0.8162426948547363,0.7262263298034668
141,AF1241,AF1241.jpg,AF1241,3.933333333333333,F,243.0174594631021,252.06088374947566,,0.7507355213165283,0.8989987373352051,0.8029600381851196
142,AF126,AF126.jpg,AF126,2.75,F,239.90356849995808,246.7645267272634,,0.7750031352043152,0.8846485614776611,0.8065109252929688
143,AF128,AF128.jpg,AF128,2.8666666666666667,F,237.79157696493215,231.16997135662547,,0.7579784393310547,0.7885940074920654,0.7463574409484863
144,AF1306,AF1306.jpg,AF1306,2.033333333333333,F,229.2377211343953,232.36136752269488,,0.7722415328025818,0.8379448652267456,0.7798061966896057
145,AF1329,AF1329.jpg,AF1329,3.4166666666666665,F,246.8840468544383,253.67690797949052,,0.7916241884231567,0.9087152481079102,0.8276833295822144
146,AF1354,AF1354.jpg,AF1354,3.283333333333333,F,252.86780409246413,260.1011664970835,,0.6442329287528992,0.8280776143074036,0.713594913482666
147,AF1381,AF1381.jpg,AF1381,3.633333333333333,F,242.27747905120063,251.96714426770043,,0.6237227320671082,0.8337492346763611,0.7077621817588806
148,AF1413,AF1413.jpg,AF1413,3.3666666666666667,F,227.99785796905581,234.4330317037608,,0.7901381254196167,0.8611399531364441,0.8011139631271362
149,AF144,AF144.jpg,AF144,2.0166666666666666,F,231.78199779889945,242.64458380828722,,0.7598936557769775,0.8774498701095581,0.795312225818634
150,AF1463,AF1463.jpg,AF1463,2.933333333333333,F,217.06466992308043,225.11753967252503,,0.8483642935752869,1.0112061500549316,0.9110287427902222
151,AF1483,AF1483.jpg,AF1483,2.5166666666666666,F,249.95932078218215,253.21828090331212,,0.6799654364585876,0.8062109351158142,0.7176405787467957
152,AF1503,AF1503.jpg,AF1503,2.9166666666666665,F,245.43783758348957,248.4971709836666,,0.7788604497909546,0.8240730166435242,0.7756953835487366
153,AF1521,AF1521.jpg,AF1521,3.65,F,223.33051578134015,228.54798051665753,,0.7284755706787109,0.9122166633605957,0.8001570701599121
154,AF1546,AF1546.jpg,AF1546,3.966666666666667,F,235.5872402535801,241.88857824286248,,0.7289633750915527,0.8546778559684753,0.7679676413536072
155,AF1570,AF1570.jpg,AF1570,2.5,F,225.2945667975423,237.82678948709537,,0.7861136794090271,0.8789815306663513,0.8087860941886902
156,AF1603,AF1603.jpg,AF1603,3.95,F,247.89683906651732,256.03228421925854,,0.7043049335479736,0.8661538362503052,0.7628744840621948
157,AF995,AF995.jpg,AF995,3.0166666666666666,F,256.0766169732775,265.10564499738535,,0.6246342658996582,0.7575476765632629,0.6639779210090637
158,AF996,AF996.jpg,AF996,3.3666666666666667,F,259.89054450942825,268.3109662324065,,0.6262624263763428,0.8315532803535461,0.7075918316841125
159,AF997,AF997.jpg,AF997,3.733333333333333,F,229.06386590144476,239.00936103102936,,0.7877129912376404,0.9203099608421326,0.8322106003761292
160,AF998,AF998.jpg,AF998,3.35,F,208.14029210078456,214.11276621062626,,0.8901897668838501,1.016940712928772,0.9338878393173218
161,AF999,AF999.jpg,AF999,3.5,F,212.5302454612304,191.2517401848832,,0.943925678730011,0.9107937216758728,0.9050491452217102
162,AM1,AM1.jpg,AM1,3.95,M,254.00814191569168,,263.3194592915145,0.833065927028656,0.6342057585716248,0.712005078792572
163,AM10,AM10.jpg,AM10,1.1666666666666667,M,211.1613951179554,,212.48376200350626,0.8498386144638062,0.8796115517616272,0.8407225608825684
164,AM100,AM100.jpg,AM100,2.0166666666666666,M,254.8067167891648,,258.3601241861933,0.8070564270019531,0.7158104777336121,0.7353269457817078
165,AM1000,AM1000.jpg,AM1000,2.7666666666666666,M,231.5172688605008,,235.85736032426053,0.9900580644607544,0.8244417309761047,0.8881458044052124
166,AM1001,AM1001.jpg,AM1001,2.3,M,236.6399563141809,,242.76783164182973,0.7721249461174011,0.7563613057136536,0.7368670701980591
167,AM1002,AM1002.jpg,AM1002,1.9166666666666667,M,242.27397321065695,,246.66396978178958,0.8734092712402344,0.7649112343788147,0.795493483543396
168,AM1003,AM1003.jpg,AM1003,2.466666666666667,M,247.51519613201282,,255.83962292537518,0.903910219669342,0.7137829661369324,0.7887415885925293
169,AM1004,AM1004.jpg,AM1004,2.3,M,239.25280111055832,,245.60425484556333,0.8727973699569702,0.7360576391220093,0.7814227938652039
170,AM1005,AM1005.jpg,AM1005,2.45,M,258.32643808782575,,263.72326553130637,0.7742657661437988,0.6525071263313293,0.686636745929718
171,AM1006,AM1006.jpg,AM1006,2.2333333333333334,M,240.53407650815976,,249.37396258651222,0.8326486349105835,0.7539693713188171,0.7679389715194702
172,AM1007,AM1007.jpg,AM1007,2.316666666666667,M,205.0864083241695,,204.03108475636137,0.9444835186004639,0.8814405798912048,0.8906944990158081
173,AM1008,AM1008.jpg,AM1008,2.4833333333333334,M,231.48067019852425,,235.28380659806726,0.887108564376831,0.7521601915359497,0.7969922423362732
174,AM1009,AM1009.jpg,AM1009,2.716666666666667,M,244.52985344354312,,251.4534094733748,0.9140142202377319,0.75677090883255,0.8141900897026062
175,AM101,AM101.jpg,AM101,3.4833333333333334,M,239.7201318266593,,243.30082989477148,0.8168407678604126,0.7303997278213501,0.7477965354919434
176,AM1010,AM1010.jpg,AM1010,2.25,M,260.83049824009385,,265.4622028867574,0.7749558687210083,0.6702013611793518,0.695490300655365
177,AM1011,AM1011.jpg,AM1011,2.75,M,217.75270008482073,,225.26278278269865,0.9002328515052795,0.7776671051979065,0.8163553476333618
178,AM1012,AM1012.jpg,AM1012,2.066666666666667,M,226.0940811969914,,233.9706116164001,0.8512163758277893,0.7470877766609192,0.774724543094635
179,AM1013,AM1013.jpg,AM1013,2.7666666666666666,M,242.25185550858612,,246.45078897208307,0.9152924418449402,0.7567721605300903,0.8149082660675049
180,AM1014,AM1014.jpg,AM1014,1.8666666666666667,M,227.06080744928292,,234.62207549971563,0.87494295835495,0.7847194075584412,0.8059145212173462
181,AM1015,AM1015.jpg,AM1015,2.333333333333333,M,258.50445571548505,,266.00786993256827,0.8513040542602539,0.6590755581855774,0.7337527275085449
182,AM1016,AM1016.jpg,AM1016,1.8166666666666669,M,205.4889092130739,,195.5491023268929,0.8552340865135193,0.8920153379440308,0.8499422669410706
183,AM1017,AM1017.jpg,AM1017,2.283333333333333,M,197.47382038813572,,206.0536433465507,0.9720209836959839,0.8257383704185486,0.8787364959716797
184,AM1018,AM1018.jpg,AM1018,2.8833333333333333,M,244.95830367029396,,252.40599245636193,0.8511174917221069,0.6917458772659302,0.7485319375991821
185,AM1019,AM1019.jpg,AM1019,2.7,M,243.57789135170253,,246.27219807116762,0.8316659927368164,0.6719068884849548,0.7282904982566833
186,AM102,AM102.jpg,AM102,2.933333333333333,M,221.44021431111645,,232.69526537010063,1.0155863761901855,0.8418997526168823,0.9104662537574768
187,AM1020,AM1020.jpg,AM1020,3.95,M,246.17979767101122,,253.8679085314372,0.886080265045166,0.7319499254226685,0.7869484424591064
188,AM1021,AM1021.jpg,AM1021,2.85,M,228.6078485174657,,233.56675665003024,0.9367406964302063,0.8120213150978088,0.8528037667274475
189,AF177,AF177.jpg,AF177,1.7333333333333334,F,238.25550568800867,241.9348022760626,,0.755636990070343,0.8213457465171814,0.7626542448997498
190,AF1770,AF1770.jpg,AF1770,4.116666666666666,F,204.4720563876471,194.94519985593837,,0.9161772131919861,0.9975550174713135,0.9359977841377258
191,AF1771,AF1771.jpg,AF1771,1.6666666666666667,F,225.23670374415175,232.0108845238438,,0.7136130928993225,0.8708798885345459,0.7698578834533691
